complex_id,name,lawd_cd,emd,band,zone,tier,price_now,n_leaders,consensus,consensus_gap,mispricing,mispricing_status,label,reason,leaders
5658,비산삼성래미안아파트,41173,비산동,84,Z41173-호계동,4,850000000.0,3,OK,0.011444149447295592,0.00953679120607966,PROXY,NEUTRAL,,LOCAL:8071:84|GRADE:3760:84|UPPER_GRADE:3698:84
1676,사가정 센트럴 아이파크 아파트,11260,면목동,84,Z11260-면목동,4,1410000000.0,3,DISTORTED,0.07302024933839034,0.023001378541592954,PROXY,NEUTRAL,,LOCAL:1617:84|GRADE:2221:84|UPPER_GRADE:1587:84
3632,사당우성2단지,11590,사당동,59,Z11620-봉천동,3,1657500000.0,4,WEAK,-0.04234990908161167,0.0,PROXY,NEUTRAL,,LOCAL:3698:59|GRADE:3487:59|UPPER_GRADE:3588:59|BUYER_CHOICE:3573:84
3632,사당우성2단지,11590,사당동,84,Z11620-봉천동,3,1795000000.0,3,WEAK,-0.045040880930004905,0.0,PROXY,NEUTRAL,,LOCAL:3698:84|UPPER_GRADE:3561:84|BUYER_CHOICE:7109:59
8856,산내마을9단지 힐스테이트운정 아파트,41480,목동동,59,Z41480-동패동,6,483000000.0,4,DISTORTED,0.03794122558702861,0.012131282305579194,PROXY,NEUTRAL,,LOCAL:7034:59|GRADE:9235:59|UPPER_GRADE:5577:59|BUYER_CHOICE:6845:59
8856,산내마을9단지 힐스테이트운정 아파트,41480,목동동,74,Z41480-동패동,6,562250000.0,3,WEAK,-0.01488647176629151,0.0,PROXY,NEUTRAL,,LOCAL:7034:74|GRADE:9222:74|BUYER_CHOICE:6845:84
8856,산내마을9단지 힐스테이트운정 아파트,41480,목동동,84,Z41480-동패동,6,648000000.0,3,WEAK,0.0,0.0,PROXY,NEUTRAL,,LOCAL:8879:84|GRADE:6845:84|UPPER_GRADE:9178:84
7957,산본11단지주공,41410,산본동,59,Z41410-산본동,4,581250000.0,3,DISTORTED,-0.061779641341828555,0.0,PROXY,NEUTRAL,,LOCAL:7966:59|UPPER_GRADE:3698:59|BUYER_CHOICE:7940:84
7966,산본래미안하이어스,41410,산본동,59,Z41410-산본동,4,907500000.0,3,OK,0.0863573677853707,0.06045015744975949,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/P25↑ · 빠른추종 계급,LOCAL:7940:59|GRADE:5732:59|UPPER_GRADE:3698:59
7966,산본래미안하이어스,41410,산본동,84,Z41410-산본동,4,1059000000.0,2,THIN,0.1185784952420242,0.07793906386480857,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,GRADE:8071:84|UPPER_GRADE:3698:84
7940,산본세종,41410,산본동,59,Z41410-산본동,4,532500000.0,4,DISTORTED,0.03971394607282441,0.027749786025879377,PROXY,NEUTRAL,,LOCAL:7966:59|GRADE:5732:59|UPPER_GRADE:3698:59|BUYER_CHOICE:5615:84
7940,산본세종,41410,산본동,84,Z41410-산본동,4,722500000.0,3,OK,0.07054243939489839,0.0,PROXY,NEUTRAL,,GRADE:8071:84|UPPER_GRADE:3698:84|BUYER_CHOICE:7966:59
4985,산성역 포레스티아 아파트,41131,신흥동,59,Z41131-신흥동,4,1356250000.0,3,OK,0.0644835846985708,0.004618698921679906,PROXY,NEUTRAL,,GRADE:8554:59|UPPER_GRADE:8151:59|BUYER_CHOICE:5183:84
4985,산성역 포레스티아 아파트,41131,신흥동,74,Z41131-신흥동,4,1455000000.0,3,DISTORTED,-0.01540398710925465,0.011696561546641794,PROXY,NEUTRAL,,GRADE:5736:74|UPPER_GRADE:8151:74|BUYER_CHOICE:4277:59
4985,산성역 포레스티아 아파트,41131,신흥동,84,Z41131-신흥동,4,1530000000.0,4,DISTORTED,0.05178915706292467,0.010144825268817218,PROXY,NEUTRAL,,LOCAL:5082:84|GRADE:8532:84|UPPER_GRADE:8151:84|BUYER_CHOICE:4277:59
5293,산운마을13단지,41135,운중동,84,Z41135-운중동,2,1665000000.0,3,DISTORTED,0.1924674117115006,0.04850178775129816,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,GRADE:5154:84|UPPER_GRADE:7112:84|BUYER_CHOICE:5173:84
1961,삼각산아이원,11305,미아동,59,Z11290-정릉동,4,698250000.0,2,THIN,0.16370849185240413,0.10225012978664252,VERIFIED,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,LOCAL:1945:59|UPPER_GRADE:1587:59
1961,삼각산아이원,11305,미아동,84,Z11290-정릉동,4,778750000.0,4,OK,0.12656274913080648,0.048912352960939,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Gap 축소/Median↑/P25↑/거래량↑ · 빠른추종 계급,LOCAL:1935:84|GRADE:2221:84|UPPER_GRADE:1587:84|BUYER_CHOICE:1945:59
3737,삼성산주공3단지,11620,신림동,59,Z11620-신림동,4,524250000.0,3,OK,0.2146954620700197,0.048091783503684406,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/P25↑,LOCAL:3739:59|GRADE:6087:59|UPPER_GRADE:3698:59
3737,삼성산주공3단지,11620,신림동,84,Z11620-신림동,4,595000000.0,4,OK,0.22515316931784957,0.04681933514911256,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/거래량↑,LOCAL:3760:84|GRADE:6075:84|UPPER_GRADE:3698:84|BUYER_CHOICE:3739:59
4056,삼성힐스테이트1단지,11680,삼성동,84,Z11680-역삼동,1,3335000000.0,3,STRONG,0.10865326109353601,0.057981178977272785,PROXY,LAG_CANDIDATE,합의 STRONG · Leader 이동 확인 · 후행 움직임 Gap 축소/Median↑/P25↑,LOCAL:4207:84|GRADE:3888:84|BUYER_CHOICE:4088:84
6704,삼송2차 아이파크,41281,삼송동,74,Z41281-원흥동,4,806250000.0,3,OK,0.06866101487172176,0.044444279312237066,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/P25↑/거래량↑,LOCAL:6666:74|GRADE:2287:74|BUYER_CHOICE:6662:84
6704,삼송2차 아이파크,41281,삼송동,84,Z41281-원흥동,4,886250000.0,3,STRONG,0.13226845532539508,0.05100846022750924,PROXY,LAG_CANDIDATE,합의 STRONG · Leader 이동 확인 · 후행 움직임 Median↑/P25↑/거래량↑,LOCAL:6662:84|GRADE:1935:84|UPPER_GRADE:2423:84
6657,삼송리슈빌센트럴파크아파트,41281,원흥동,74,Z41281-원흥동,4,692500000.0,2,THIN,0.043441811598217306,0.029587658970101034,PROXY,NEUTRAL,,LOCAL:6704:74|GRADE:2287:74
6657,삼송리슈빌센트럴파크아파트,41281,원흥동,84,Z41281-원흥동,4,728500000.0,3,OK,0.15105251377657813,0.0,PROXY,FALSE_CHEAP,구조적 비중 78% · 과거 전달확률 0%,LOCAL:6704:84|GRADE:1935:84|UPPER_GRADE:2423:84
2251,상계벽산,11350,상계동,59,Z11350-상계동,4,517500000.0,3,OK,0.1280923648178231,0.10979345555813408,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 P25↑/거래량↑,LOCAL:2304:59|UPPER_GRADE:1587:59|BUYER_CHOICE:2221:59
2251,상계벽산,11350,상계동,74,Z11350-상계동,4,580000000.0,3,OK,0.08788258175994154,0.020785163642306467,PROXY,NEUTRAL,,LOCAL:2287:74|GRADE:7122:74|UPPER_GRADE:8151:74
2251,상계벽산,11350,상계동,84,Z11350-상계동,4,890000000.0,3,DISTORTED,-0.030861272011027747,0.0,PROXY,NEUTRAL,,LOCAL:2044:84|GRADE:2221:84|UPPER_GRADE:1587:84
2287,상계보람,11350,상계동,59,Z11350-상계동,4,560500000.0,3,DISTORTED,-0.010689474171735672,0.0,PROXY,NEUTRAL,,LOCAL:2304:59|UPPER_GRADE:1587:59|BUYER_CHOICE:2221:59
2287,상계보람,11350,상계동,74,Z11350-상계동,4,719000000.0,3,DISTORTED,0.02993983709291286,0.026945853383621574,PROXY,NEUTRAL,,LOCAL:2251:74|GRADE:7122:74|UPPER_GRADE:8151:74
2304,상계은빛1단지,11350,상계동,59,Z11350-상계동,4,530000000.0,3,OK,0.09734253413595653,0.06257734337311491,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/P25↑/거래량↑,LOCAL:2235:59|UPPER_GRADE:1587:59|BUYER_CHOICE:2221:59
2303,상계은빛2단지,11350,상계동,59,Z11350-상계동,4,543250000.0,3,DISTORTED,0.006492928367928287,0.00417402537938247,PROXY,NEUTRAL,,LOCAL:2304:59|UPPER_GRADE:1587:59|BUYER_CHOICE:2287:74
2754,상암월드컵파크9단지,11440,상암동,84,Z11440-상암동,4,1070000000.0,2,THIN,0.07734774424964769,0.06962496874875566,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,GRADE:6704:84|BUYER_CHOICE:2594:59
8615,새터마을죽전힐스테이트,41465,죽전동,84,Z41465-죽전동,4,800000000.0,3,DISTORTED,0.04068039114723096,0.0029111904914737156,PROXY,NEUTRAL,,LOCAL:8532:84|GRADE:8325:84|UPPER_GRADE:3698:84
5671,"샛별한양4-2,3차",41173,비산동,59,Z41173-호계동,4,788750000.0,3,DISTORTED,-0.001766968768337971,0.0,PROXY,NEUTRAL,,LOCAL:5732:59|GRADE:7966:59|UPPER_GRADE:3698:59
5671,"샛별한양4-2,3차",41173,비산동,84,Z41173-호계동,4,934500000.0,4,WEAK,-0.023807605011472083,0.0017531259257430772,PROXY,NEUTRAL,,LOCAL:8071:84|GRADE:3760:84|UPPER_GRADE:3698:84|BUYER_CHOICE:5676:59
2527,서대문천연뜨란채아파트,11410,천연동,59,Z11440-창전동,2,1150000000.0,3,DISTORTED,0.042821619745426656,0.011990053528719463,PROXY,NEUTRAL,,GRADE:2623:59|UPPER_GRADE:3888:59|BUYER_CHOICE:2604:59
2527,서대문천연뜨란채아파트,11410,천연동,74,Z11440-창전동,2,1172500000.0,1,THIN,0.3691852162960358,0.08306667366660805,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 미확인 / 후행 움직임,UPPER_GRADE:4015:74
2527,서대문천연뜨란채아파트,11410,천연동,84,Z11440-창전동,2,1142500000.0,2,THIN,0.29476298797320394,0.0513401427087054,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,GRADE:2623:84|UPPER_GRADE:3888:84
7604,서동탄역더샵파크시티,41370,외삼미동,74,Z41597-반송동,5,543750000.0,2,THIN,0.06091928250580795,0.0,PROXY,NEUTRAL,,GRADE:4720:74|UPPER_GRADE:9641:74
7604,서동탄역더샵파크시티,41370,외삼미동,84,Z41597-반송동,5,616500000.0,3,DISTORTED,-0.001713822561682015,0.0,PROXY,NEUTRAL,,LOCAL:9537:84|GRADE:4864:84|UPPER_GRADE:9641:84
9537,서동탄역우남퍼스트빌,41595,능동,84,Z41597-반송동,5,382500000.0,4,OK,0.04541915375302956,0.0133649804274437,PROXY,NEUTRAL,,LOCAL:7604:84|GRADE:4864:84|UPPER_GRADE:9641:84|BUYER_CHOICE:9514:84
4661,서둔센트라우스,41113,서둔동,59,Z41113-서둔동,4,560750000.0,3,DISTORTED,0.17659772251368266,0.04226866488364995,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,GRADE:4952:59|UPPER_GRADE:3698:59|BUYER_CHOICE:4720:74
4661,서둔센트라우스,41113,서둔동,84,Z41113-서둔동,4,635000000.0,3,STRONG,0.2247880900811141,0.1636660338916116,PROXY,LAG_CANDIDATE,합의 STRONG · Leader 이동 확인 · 후행 움직임 Median↑/P25↑/거래량↑,GRADE:4895:84|UPPER_GRADE:3698:84|BUYER_CHOICE:4792:59
1342,서울숲리버뷰자이아파트,11200,행당동,59,Z11200-행당동,2,2190000000.0,4,WEAK,-0.005092468857093991,0.0,PROXY,NEUTRAL,,LOCAL:1367:59|GRADE:2623:59|UPPER_GRADE:3888:59|BUYER_CHOICE:4207:59
1342,서울숲리버뷰자이아파트,11200,행당동,84,Z11200-행당동,2,2637500000.0,4,WEAK,-0.03573257059223395,0.0,PROXY,NEUTRAL,,LOCAL:1312:84|GRADE:2623:84|UPPER_GRADE:3888:84|BUYER_CHOICE:4207:84
1355,서울숲한신더휴아파트,11200,행당동,59,Z11200-행당동,2,1670000000.0,4,WEAK,-0.05325884422417666,0.0,PROXY,NEUTRAL,,LOCAL:1367:59|GRADE:2623:59|UPPER_GRADE:3888:59|BUYER_CHOICE:1362:59
1355,서울숲한신더휴아파트,11200,행당동,84,Z11200-행당동,2,1850000000.0,4,WEAK,-0.054137448332221026,0.0,PROXY,NEUTRAL,,LOCAL:1312:84|GRADE:2623:84|UPPER_GRADE:3888:84|BUYER_CHOICE:1362:59
1219,서울역센트럴자이아파트,11140,만리동2가,59,Z11440-공덕동,2,1932500000.0,2,THIN,0.026734734715210852,,NOT_CALCULATED,NEUTRAL,,LOCAL:2623:59|UPPER_GRADE:3888:59
1219,서울역센트럴자이아파트,11140,만리동2가,74,Z11440-공덕동,2,2105000000.0,1,THIN,-0.055014510548052224,0.0,PROXY,NEUTRAL,,BUYER_CHOICE:2623:84
1219,서울역센트럴자이아파트,11140,만리동2가,84,Z11440-공덕동,2,2250000000.0,3,OK,0.006765780245791583,0.005048580286879986,PROXY,NEUTRAL,,LOCAL:2623:84|GRADE:3561:84|UPPER_GRADE:3888:84
2117,서원아파트,11320,도봉동,59,Z11350-상계동,4,471000000.0,2,THIN,0.143084823609521,0.0679233718763725,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,LOCAL:2304:59|UPPER_GRADE:1587:59
3815,서초네이처힐3단지,11650,우면동,84,Z11650-서초동,2,1970000000.0,2,THIN,0.18978645661711094,0.08346567291328845,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,GRADE:3561:84|UPPER_GRADE:3888:84
3962,서초더샵포레,11650,내곡동,59,Z11650-내곡동,2,1642500000.0,2,THIN,0.24141906661845458,0.1730615252816865,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,GRADE:4277:59|UPPER_GRADE:4207:59
3962,서초더샵포레,11650,내곡동,84,Z11650-내곡동,2,1892500000.0,1,THIN,0.14233858071780797,0.08967330585221903,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,UPPER_GRADE:4207:84
3958,서초래미안,11650,서초동,84,Z11650-서초동,2,2825000000.0,2,THIN,-0.04198921232241941,0.020678906247395608,PROXY,NEUTRAL,,GRADE:3561:84|UPPER_GRADE:3888:84
3959,서초삼풍,11650,서초동,74,Z11650-서초동,2,3160000000.0,2,THIN,0.1308326048605511,0.028746568667312684,PROXY,FALSE_CHEAP,Follower 무반응(Persistent Cheapness),GRADE:4396:74|UPPER_GRADE:4015:74
3961,서초포레스타2단지아파트,11650,내곡동,59,Z11650-내곡동,2,1650000000.0,2,THIN,0.1505780856058112,,NOT_CALCULATED,FALSE_CHEAP,Follower 무반응(Persistent Cheapness),GRADE:4277:59|UPPER_GRADE:4207:59
3961,서초포레스타2단지아파트,11650,내곡동,84,Z11650-내곡동,2,1785000000.0,2,THIN,0.1328757815391578,0.08371174236966941,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 THIN / Leader 확인 / 후행 움직임,UPPER_GRADE:4207:84|BUYER_CHOICE:7109:59
3814,서초힐스,11650,우면동,59,Z11650-서초동,2,1793750000.0,3,DISTORTED,0.03590058728640156,0.015407491886223321,PROXY,NEUTRAL,,GRADE:3588:59|UPPER_GRADE:3888:59|BUYER_CHOICE:7109:59
3814,서초힐스,11650,우면동,74,Z11650-서초동,2,1840000000.0,3,OK,0.06821568629198753,0.015384317594038457,PROXY,NEUTRAL,,GRADE:4396:74|UPPER_GRADE:4015:74|BUYER_CHOICE:7109:59
3814,서초힐스,11650,우면동,84,Z11650-서초동,2,2038750000.0,3,WEAK,-0.027255742881459672,0.0,PROXY,NEUTRAL,,GRADE:3561:84|UPPER_GRADE:3888:84|BUYER_CHOICE:7109:84
5152,서현시범우성,41135,서현동,59,Z41135-야탑동,2,1612500000.0,3,WEAK,-0.0692019074106854,0.0,VERIFIED,NEUTRAL,,LOCAL:5173:59|GRADE:4277:59|BUYER_CHOICE:5154:84
5152,서현시범우성,41135,서현동,74,Z41135-야탑동,2,1900000000.0,2,THIN,-0.10352137178084644,0.001289863856515601,PROXY,NEUTRAL,,LOCAL:5183:74|UPPER_GRADE:4015:74
5152,서현시범우성,41135,서현동,84,Z41135-야탑동,2,1985000000.0,2,THIN,-0.03737613673059564,0.0,PROXY,NEUTRAL,,LOCAL:5154:84|GRADE:4263:84
5153,서현시범한양,41135,서현동,59,Z41135-야탑동,2,1680000000.0,3,WEAK,-0.05030661390296095,0.0,VERIFIED,NEUTRAL,,LOCAL:5173:59|GRADE:4277:59|BUYER_CHOICE:5154:84
5153,서현시범한양,41135,서현동,84,Z41135-야탑동,2,2037500000.0,2,THIN,-0.05928442995705459,0.0,PROXY,NEUTRAL,,LOCAL:5154:84|GRADE:4263:84
1945,석관두산,11290,석관동,59,Z11290-정릉동,4,890000000.0,3,DISTORTED,-0.008301626913543332,0.0,PROXY,NEUTRAL,,LOCAL:1963:59|UPPER_GRADE:1587:59|BUYER_CHOICE:1935:59
1945,석관두산,11290,석관동,84,Z11290-정릉동,4,964250000.0,3,DISTORTED,0.047273903643825846,0.006472329240255752,PROXY,NEUTRAL,,LOCAL:1935:84|GRADE:2221:84|UPPER_GRADE:1587:84
5615,석수e편한세상,41171,석수동,59,Z41171-안양동,5,555500000.0,3,OK,0.05592113177773785,0.019274018169998297,PROXY,NEUTRAL,,LOCAL:5577:59|UPPER_GRADE:7966:59|BUYER_CHOICE:5619:59
5615,석수e편한세상,41171,석수동,84,Z41171-안양동,5,660000000.0,4,WEAK,0.0768901532667518,0.028014297088550633,PROXY,NEUTRAL,,LOCAL:5577:84|GRADE:6617:84|UPPER_GRADE:8071:84|BUYER_CHOICE:5619:74
5619,석수엘지빌리지,41171,석수동,59,Z41171-안양동,5,647500000.0,3,WEAK,0.026413660660690827,0.008987660753247877,PROXY,NEUTRAL,,LOCAL:5577:59|UPPER_GRADE:7966:59|BUYER_CHOICE:3739:84
5619,석수엘지빌리지,41171,석수동,74,Z41171-안양동,5,757000000.0,3,WEAK,0.03191390964629788,0.018725611859784566,PROXY,NEUTRAL,,GRADE:6617:74|UPPER_GRADE:5736:74|BUYER_CHOICE:5577:59
5620,석수현대,41171,석수동,84,Z41171-안양동,5,647750000.0,4,DISTORTED,0.09103929456219875,0.0149684149184149,PROXY,NEUTRAL,,LOCAL:5577:84|GRADE:6617:84|UPPER_GRADE:8071:84|BUYER_CHOICE:5619:74
5003,성남단대푸르지오,41131,단대동,59,Z41131-신흥동,4,1145000000.0,3,DISTORTED,-0.006715996054392842,0.0,PROXY,NEUTRAL,,LOCAL:4985:59|GRADE:8554:59|UPPER_GRADE:8151:59
5003,성남단대푸르지오,41131,단대동,84,Z41131-신흥동,4,1197750000.0,3,DISTORTED,0.057124116932169976,0.014995080694694617,PROXY,NEUTRAL,,LOCAL:4985:84|GRADE:8532:84|UPPER_GRADE:8151:84
4469,성내삼성,11740,성내동,59,Z11740-길동,2,1360500000.0,4,WEAK,-0.041525481196570097,0.0,PROXY,NEUTRAL,,LOCAL:4396:59|GRADE:1455:59|UPPER_GRADE:4207:59|BUYER_CHOICE:1479:59
4469,성내삼성,11740,성내동,84,Z11740-길동,2,1547500000.0,4,OK,0.04610336146845774,0.030460302328748412,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Gap 축소/Median↑/P25↑,LOCAL:4409:84|GRADE:1455:84|UPPER_GRADE:4207:84|BUYER_CHOICE:1479:59
8671,성복역 롯데캐슬 골드타운,41465,성복동,84,Z41465-성복동,4,1645000000.0,3,WEAK,-0.024549868277363638,0.0,PROXY,NEUTRAL,,GRADE:8532:84|UPPER_GRADE:3698:84|BUYER_CHOICE:4895:84
6529,성포선경,41271,성포동,59,Z41271-성포동,6,310000000.0,3,WEAK,0.003238173438882347,0.0010793911462941156,PROXY,NEUTRAL,,LOCAL:6530:59|GRADE:4704:59|BUYER_CHOICE:6527:74
6529,성포선경,41271,성포동,74,Z41271-성포동,6,370000000.0,1,THIN,0.04830005813086134,0.006689558051124297,PROXY,NEUTRAL,,LOCAL:6527:74
6529,성포선경,41271,성포동,84,Z41271-성포동,6,437500000.0,3,DISTORTED,0.006700232773992474,0.001974558598495582,PROXY,NEUTRAL,,LOCAL:6524:84|GRADE:4676:84|UPPER_GRADE:6617:84
6528,성포예술인,41271,성포동,74,Z41271-성포동,6,344000000.0,4,WEAK,-0.029875059418379733,0.0,PROXY,NEUTRAL,,LOCAL:6527:74|GRADE:7648:74|UPPER_GRADE:6617:74|BUYER_CHOICE:6529:84
6528,성포예술인,41271,성포동,84,Z41271-성포동,6,403750000.0,3,WEAK,-0.025750074007941805,0.0,PROXY,NEUTRAL,,LOCAL:6529:84|GRADE:4676:84|UPPER_GRADE:6617:84
6527,성포주공10단지,41271,성포동,74,Z41271-성포동,6,396750000.0,4,WEAK,-0.00189143102491607,0.00029534499412945916,PROXY,NEUTRAL,,LOCAL:6524:74|GRADE:7648:74|UPPER_GRADE:6617:74|BUYER_CHOICE:6529:84
6530,성포주공11단지,41271,성포동,59,Z41271-성포동,6,320000000.0,2,THIN,0.048197377288070685,0.021531265521194186,PROXY,NEUTRAL,,LOCAL:6529:59|GRADE:4704:59
7607,세마e편한세상,41370,양산동,74,Z41595-병점동,6,425000000.0,2,THIN,-0.030533274705167993,0.0,PROXY,NEUTRAL,,UPPER_GRADE:4720:74|BUYER_CHOICE:7604:74
7607,세마e편한세상,41370,양산동,84,Z41595-병점동,6,426500000.0,3,WEAK,-0.04919756768700928,0.0,PROXY,NEUTRAL,,LOCAL:7610:84|GRADE:7542:84|UPPER_GRADE:7604:84
7610,세마역 트루엘 더퍼스트,41370,세교동,74,Z41595-병점동,6,419750000.0,3,WEAK,-0.013736238932874224,0.0,PROXY,NEUTRAL,,GRADE:6278:74|UPPER_GRADE:4720:74|BUYER_CHOICE:7604:74
7610,세마역 트루엘 더퍼스트,41370,세교동,84,Z41595-병점동,6,450250000.0,2,THIN,0.010192635542832227,0.007609777647312842,PROXY,NEUTRAL,,GRADE:7542:84|UPPER_GRADE:7604:84
5926,소사SK-VIEW,41194,소사본동,84,Z41194-송내동,5,563500000.0,4,WEAK,0.0014023208374291936,0.00024158653846155804,PROXY,NEUTRAL,,LOCAL:5976:84|GRADE:915:84|UPPER_GRADE:5989:84|BUYER_CHOICE:3297:59
5933,소사주공,41194,소사본동,59,Z41194-송내동,5,295000000.0,3,DISTORTED,0.014492218442587924,0.0378734674219395,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,GRADE:5577:59|UPPER_GRADE:3297:59|BUYER_CHOICE:7688:59
5924,소새울역중흥S클래스,41194,소사본동,74,Z41194-송내동,5,526000000.0,1,THIN,-0.030533882324446926,0.0,PROXY,NEUTRAL,,UPPER_GRADE:5991:74
5924,소새울역중흥S클래스,41194,소사본동,84,Z41194-송내동,5,537250000.0,4,OK,0.00982187423175589,0.0037398434427023553,PROXY,NEUTRAL,,LOCAL:5926:84|GRADE:915:84|UPPER_GRADE:5989:84|BUYER_CHOICE:5991:74
6448,송내4단지주공,41250,송내동,59,Z41250-송내동,8,150000000.0,2,THIN,0.054302296296779864,0.013975586075544506,PROXY,NEUTRAL,,GRADE:786:59|UPPER_GRADE:5470:59
6462,송내주공1단지,41250,지행동,59,Z41250-지행동,8,159625000.0,2,THIN,0.06287105010076782,0.018045861462337835,PROXY,NEUTRAL,,GRADE:786:59|UPPER_GRADE:5470:59
6462,송내주공1단지,41250,지행동,74,Z41250-지행동,8,203750000.0,0,UNKNOWN,,,NOT_CALCULATED,UNKNOWN,비율 역사 60개월 미만 또는 Leader 없음,
6462,송내주공1단지,41250,지행동,84,Z41250-지행동,8,204750000.0,2,THIN,0.03361476822826098,0.0005809814302477448,PROXY,NEUTRAL,,GRADE:790:84|UPPER_GRADE:5472:84
5468,송산주공1차,41150,용현동,59,Z41150-신곡동,7,228750000.0,3,DISTORTED,0.06457221046994362,0.030082704618525902,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,LOCAL:5470:59|GRADE:731:59|UPPER_GRADE:5405:59
4318,송파더센트레아파트,11710,장지동,59,Z11710-장지동,2,1557500000.0,2,THIN,-0.11685574288313809,0.0,PROXY,NEUTRAL,,GRADE:4277:59|UPPER_GRADE:4207:59
9318,수기마을 힐스테이트 2단지,41570,고촌읍,84,Z41570-고촌읍,5,650000000.0,1,THIN,-0.030357142857142902,0.0,PROXY,NEUTRAL,,LOCAL:9303:84
4675,수원 모아미래도센트럴타운,41113,금곡동,84,Z41113-금곡동,6,743500000.0,3,WEAK,0.013887263506924312,0.0037032702685131495,PROXY,NEUTRAL,,LOCAL:4676:84|GRADE:7610:84|UPPER_GRADE:4600:84
4544,수원SK스카이뷰,41111,정자동,59,Z41111-정자동,5,685000000.0,3,DISTORTED,0.13308715820312508,0.04581192703247073,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,LOCAL:4792:59|GRADE:4864:59|UPPER_GRADE:4952:59
4544,수원SK스카이뷰,41111,정자동,84,Z41111-정자동,5,847500000.0,4,DISTORTED,0.08127577121134866,0.07556710305228624,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,LOCAL:4600:84|GRADE:4864:84|UPPER_GRADE:4895:84|BUYER_CHOICE:4874:59
4749,수원시청역SK뷰,41113,권선동,59,Z41113-권선동,5,561250000.0,3,DISTORTED,0.0664059903622467,0.08336863836129303,PROXY,LAG_WATCH,Mispricing 은 있으나 합의 DISTORTED / Leader 확인 / 후행 움직임,LOCAL:4864:59|GRADE:4792:59|UPPER_GRADE:4952:59
4749,수원시청역SK뷰,41113,권선동,84,Z41113-권선동,5,617125000.0,3,DISTORTED,0.016533864541832578,0.0047617529880477835,PROXY,NEUTRAL,,LOCAL:4864:84|GRADE:4600:84|UPPER_GRADE:4954:84
4719,"수원아이파크시티 5,6단지 아파트",41113,권선동,59,Z41113-권선동,5,529500000.0,4,OK,0.16180359693831178,0.13525100520332917,PROXY,LAG_CANDIDATE,합의 OK · Leader 이동 확인 · 후행 움직임 Median↑/P25↑/거래량↑ · 빠른추종 계급,LOCAL:4864:59|GRADE:4792:59|UPPER_GRADE:4952:59|BUYER_CHOICE:4720:59
4719,"수원아이파크시티 5,6단지 아파트",41113,권선동,74,Z41113-권선동,5,588500000.0,3,DISTORTED,0.20796033447466558,0.0,PROXY,NEUTRAL,,LOCAL:4720:74|GRADE:4664:74|UPPER_GRADE:4954:74
4719,"수원아이파크시티 5,6단지 아파트",41113,권선동,84,Z41113-권선동,5,642500000.0,4,OK,0.06715410895951764,0.014097800166001123,PROXY,NEUTRAL,,LOCAL:4864:84|GRADE:4600:84|UPPER_GRADE:4954:84|BUYER_CHOICE:4720:84
4740,수원아이파크시티2단지,41113,권선동,84,Z41113-권선동,5,655000000.0,4,OK,0.06037944963966074,0.022287136169434736,PROXY,NEUTRAL,,LOCAL:4864:84|GRADE:4600:84|UPPER_GRADE:4954:84|BUYER_CHOICE:4720:84
